rank,har_id,har_alt_id,chrom,start,end,width,phylop_mean,phylop_max,gene,gene_distance,gene_confidence,gene_conf_num,gene_n_disorders,gene_assignment_method,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif,total_score
131,HAR_2468,HARsv2_2344,chr5,142314930,142315031,101,4.324137163912063,8.892999649047852,PCDH12,356728,definitive,5,1,nearest_tss,,,,Educational attainment,rs6872619,4e-10,8428,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,PCDH12,35.0,0.4088054174247861,False,0.6055162292999458,0.4056444068529448,0.6432720000000001,0.1245941294589704,0.0,0.4088054174247861,0.0,0.10899292127399023,0.028395108479706138,0.14151984,0.02741070848097349,0.0,0.05314470426522219,0.0,0.359463282499892
132,HAR_3106,HARsv2_2962,chr9,16717948,16718306,358,2.8910919030246243,8.89900016784668,BNC2,152365,definitive,5,1,nearest_tss,,,,Educational attainment,rs59234174,9e-13,11955,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,BNC2,8.0,0.281219684622549,False,0.34197006476740427,0.6626757212491817,0.847635,0.12570952517149123,0.0,0.281219684622549,0.0,0.061554611658132766,0.046387300487442724,0.1864797,0.02765609553772807,0.0,0.03655855900093137,0.0,0.35863626668423493
133,HAR_434,HARsv2_0410,chr11,89175812,89176142,330,1.1563155420748734,8.402999877929688,TYR,1733,definitive,5,1,nearest_tss,,,,Depression (broad),rs621313,3e-10,4354,major depressive disorder,Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.,29662059,False,,TYR,37.0,0.4220949746090162,False,0.022933626262383666,0.646088935958742,0.998267,0.15728748366004627,0.0,0.4220949746090162,0.0,0.00412805272722906,0.04522622551711194,0.21961874,0.03460324640521018,0.0,0.054872346699172105,0.0,0.3584486113487233
134,HAR_944,HARsv2_0891,chr15,57259309,57259534,225,1.4580403964971405,6.874000072479248,TCF12,340666,definitive,5,1,plac_linked,TCF12,distal,True,Educational attainment (years of education),rs2431023,6e-11,2101,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,TCF12,9.0,0.4558678003868917,False,0.07842275162181907,0.5681464638153684,0.809334,0.18725609161397197,0.2,0.4558678003868917,0.0,0.014116095291927432,0.03977025246707579,0.17805348000000001,0.041196340155073834,0.026000000000000002,0.05926281405029592,0.0,0.35839898196437303
135,HAR_1422,HARsv2_1353,chr2,36389283,36389522,239,3.1807773105622275,8.670000076293945,CRIM1,33506,limited,2,1,nearest_tss,,,,Educational attainment,rs17480064,7e-09,16119,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,CRIM1,37.0,0.4788256243680814,False,0.3952450590479779,0.5804233309979263,0.2899482,0.057938947445306706,0.8,0.4788256243680814,0.0,0.07114411062863601,0.040629633169854844,0.063788604,0.012746568437967475,0.10400000000000001,0.062247331167850584,0.0,0.35455624740430897
136,HAR_1657,HARsv2_1573,chr2,206002961,206003124,163,1.668703883875582,8.878999710083008,NDUFS1,156321,definitive,5,1,plac_linked,NDUFS1,nearest_distal,False,Educational attainment,rs114340522,8e-10,16823,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,NDUFS1,25.0,0.5089895319943789,False,0.11716511072306357,0.5026464898582086,0.9936790000000001,0.059508346541093514,0.0,0.5089895319943789,0.0,0.021089719930151442,0.0351852542900746,0.21860938000000002,0.013091836239040573,0.0,0.06616863915926927,0.0,0.3541448296185359
137,HAR_2399,HARsv2_2281,chr5,89457963,89458333,370,3.053331259286271,8.902000427246094,MEF2C,574779,definitive,5,1,nearest_tss,,,,Schizophrenia,rs10071234,2e-10,1366,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,MEF2C,24.0,0.8106719213324207,True,0.3718069172702395,0.6693917451763138,0.42522099999999996,0.18338036566598198,0.0,0.8106719213324207,0.0,0.06692524510864312,0.046857422162341976,0.09354861999999999,0.04034368044651604,0.0,0.10538734977321469,0.0,0.3530623174907158
138,HAR_3061,HARsv2_2920,chr9,3941838,3942210,372,2.9656517715261077,8.902999877929688,GLIS3,283916,definitive,5,1,nearest_tss,,,,Educational attainment (years of education),rs10974256,4e-10,10683,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,GLIS3,37.0,0.45548516339155576,False,0.35568210018451873,0.6704899234114838,0.7160839999999999,0.10764024568332606,0.0,0.45548516339155576,0.0,0.06402277803321337,0.04693429463880387,0.15753847999999998,0.023680854050331733,0.0,0.05921307124090225,0.0,0.35138947796325115
139,HAR_1675,HARsv2_1590,chr2,214577676,214578126,450,2.1678767614426957,8.902999877929688,ATIC,733933,definitive,5,1,nearest_tss,,,,Depressed affect,rs17711053,4e-08,2692,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,True,AG80295,ATIC,9.0,0.5563898609693003,False,0.20896618701287792,0.7092767594563821,0.26606700000000005,0.13202659657076465,0.8,0.5563898609693003,0.0,0.037613913662318026,0.04964937316194675,0.05853474000000001,0.029045851245568223,0.10400000000000001,0.07233068192600904,0.0,0.3511745599958421
140,HAR_3232,HARsv2_3082,chrX,20844239,20844497,258,1.8084512120015102,7.551000118255615,CNKSR2,529921,strong,4,1,nearest_tss,,,,Educational attainment (years of education),rs17248169,8e-09,13585,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,True,AG80295,CNKSR2,21.0,0.657041506955968,True,0.14286553578043498,0.5959857746627418,0.35255925,0.07394098223878957,0.8,0.657041506955968,0.0,0.025715796440478295,0.04171900422639193,0.077563035,0.016267016092533705,0.10400000000000001,0.08541539590427584,0.0,0.3506802476636798
141,HAR_1006,HARsv2_0951;ZOOHAR.106,chr15,96648909,96649045,136,3.8213020806494056,8.861000061035156,NR2F2,317278,definitive,5,1,nearest_tss,,,,Depressive symptoms (MTAG),rs9944275,4e-09,16615,depressive symptom measurement,Multi-trait analysis of genome-wide association summary statistics using MTAG.,29292387,False,,NR2F2,8.0,0.4846325463187138,False,0.5130416500223806,0.46590295854547165,0.682722,0.05633338157817203,0.0,0.4846325463187138,0.0,0.0923474970040285,0.032613207098183015,0.15019884,0.012393343947197847,0.0,0.06300223102143279,0.0,0.35055511907084214
142,HAR_2781,HARsv2_2649,chr7,39407721,39407911,190,3.483322058521188,8.902999877929688,RALA,215661,strong,4,1,nearest_tss,,,,Educational attainment,rs79409011,8e-12,13503,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,RALA,24.0,0.6111552521634318,True,0.4508849680587174,0.5337772442703982,0.58825425,0.10206493953564288,0.0,0.6111552521634318,0.0,0.08115929425056913,0.037364407098927875,0.129415935,0.022454286697841434,0.0,0.07945018278124613,0.0,0.3498441058285846
143,HAR_1040,HARsv2_0985,chr16,17850721,17851018,297,2.1334640246425485,8.902999877929688,XYLT1,379761,strong,4,1,nearest_tss,,,,Disruptive behavior (multivariate analysis),rs72771765,5e-09,20387,"aggressive behavior quality, ADHD symptom measurement",The Genetic and Neural Substrates of Externalizing Behavior.,36324656,True,AG80295,XYLT1,9.0,0.43040547899632875,False,0.20263746520465653,0.6246364828702394,0.46517925,0.030634121095998362,0.8,0.43040547899632875,0.0,0.03647474373683817,0.04372455380091676,0.10233943499999999,0.00673950664111964,0.10400000000000001,0.05595271226952274,0.0,0.34923095144839733
144,HAR_1936,HARsv2_1837,chr3,69970749,69971002,253,2.653705221307857,8.819999694824219,MITF,207246,definitive,5,3,nearest_tss,,,,Educational attainment,rs902712,6e-20,13086,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MITF,25.0,0.2955803019265529,False,0.2983131397664323,0.5920039593006508,0.792754,0.18320728480234338,0.0,0.2955803019265529,0.0,0.053696365157957816,0.041440277151045556,0.17440587999999999,0.040305602656515546,0.0,0.03842543925045187,0.0,0.3482735642159708
145,HAR_2084,HARsv2_1978,chr3,181234534,181234780,246,3.5945919484740982,8.869999885559082,FXR1,321865,strong,4,1,nearest_tss,,,,Educational attainment,rs2718772,2e-16,8896,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,FXR1,9.0,0.49882696239584773,False,0.4713482105852567,0.5862957051224376,0.5086012499999999,0.2022529703598618,0.0,0.49882696239584773,0.0,0.0848426779053462,0.04104069935857063,0.11189227499999997,0.044495653479169596,0.0,0.0648475051114602,0.0,0.34711881085454666
146,HAR_524,HARsv2_0496,chr12,23881492,23881871,379,2.3059035340729066,8.871999740600586,SOX5,68481,strong,4,1,nearest_tss,,,,Major depressive disorder (broad),rs78751285,1e-09,17083,major depressive disorder,"Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.",38177345,False,,SOX5,12.0,0.6958320159404583,True,0.23435019093957213,0.674287707761876,0.69863925,0.05700239999999999,0.0,0.6958320159404583,0.0,0.04218303436912298,0.04720013954333132,0.153700635,0.012540527999999997,0.0,0.09045816207225958,0.0,0.3460824989847139
147,HAR_2405,HARsv2_2287,chr5,92880602,92880744,142,4.120224133343764,8.902999877929688,NR2F1,702478,definitive,5,1,plac_linked,NR2F1,distal,True,Educational attainment (years of education),rs6556982,4e-14,15229,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,NR2F1,9.0,0.4849917212606185,False,0.5680153222656471,0.47465832709097816,0.447522,0.10472901745978758,0.2,0.4849917212606185,0.0,0.10224275800781647,0.033226082896368477,0.09845484,0.023040383841153266,0.026000000000000002,0.06304892376388041,0.0,0.3460129885092187
148,HAR_963,HARsv2_0909,chr15,67394862,67395152,290,4.126280937813842,8.902999877929688,SMAD3,262995,definitive,5,1,nearest_tss,,,,Bipolar disorder or Crohn's disease (MTAG),rs72745473,4e-08,23950,"bipolar disorder, Crohn disease","Genetic correlation, shared loci, but no causality between bipolar disorder and inflammatory bowel disease: A genome-wide pleiotropic analysis.",38154582,False,,SMAD3,25.0,0.26774949110973717,False,0.5691292072426115,0.6197811621872792,0.737005,0.0062142696072845175,0.0,0.26774949110973717,0.0,0.10244325730367007,0.04338468135310955,0.1621411,0.0013671393136025938,0.0,0.03480743384426584,0.0,0.34414361181464803
149,HAR_3020,HARsv2_2881,chr8,117907565,117907588,23,2.2573912998904353,4.638999938964844,EXT1,204239,definitive,5,1,plac_linked,EXT1,distal,False,Age when finished full-time education (standard GWA),rs11781245,3e-08,4966,self reported educational attainment,Participation bias in the UK Biobank distorts genetic associations and downstream analyses.,37106081,False,,EXT1,9.0,0.4681665960568022,False,0.22542848162539644,0.1100957808292934,0.945761,0.12057068222635701,0.0,0.4681665960568022,0.0,0.04057712669257136,0.0077067046580505385,0.20806742,0.026525550089798542,0.0,0.06086165748738429,0.0,0.3437384589278048
150,HAR_368,ZOOHAR.65,chr11,12817772,12817899,127,4.966929131384634,8.894000053405762,PTH,678188,strong,4,1,nearest_tss,,,,Educational attainment (college completion),rs12797960,1e-08,2326,self reported educational attainment,Genome-wide association study identifies 74 loci associated with educational attainment.,27225129,False,,PTH,24.0,0.7419211175241226,True,0.7237297723354358,0.4520233115152681,0.241359,0.1451136,0.0,0.7419211175241226,0.0,0.13027135902037842,0.03164163180606877,0.05309898,0.031924992,0.0,0.09644974527813593,0.0,0.3433867081045831
151,HAR_1286,HARsv2_1222,chr18,44186186,44186452,266,3.455639066869102,8.760000228881836,SETBP1,494028,definitive,5,2,nearest_tss,,,,Educational attainment,rs675806,3e-13,12223,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SETBP1,9.0,0.6231980263973231,False,0.4457938893106703,0.6021995058140669,0.505972,0.1280038573827575,0.0,0.6231980263973231,0.0,0.08024290007592065,0.042153965406984684,0.11131384,0.028160848624206647,0.0,0.08101574343165201,0.0,0.342887297538764
152,HAR_1600,HARsv2_1517,chr2,170823007,170823211,204,2.0272378503520048,7.064000129699707,GAD1,6220,limited,2,1,nearest_tss,,,,Intelligence,rs3749034,7e-09,6042,intelligence,"Genome-wide association meta-analysis in 269,867 individuals identifies new genetic and functional links to intelligence.",29942086,True,AG80295,GAD1,37.0,0.5738087852548547,False,0.18310179416109065,0.5482259388630981,0.298134,0.12368050508592777,0.8,0.5738087852548547,0.0,0.03295832294899632,0.03837581572041687,0.06558948,0.02720971111890411,0.10400000000000001,0.07459514208313112,0.0,0.3427284718714484
153,HAR_1608,HARsv2_1524;ZOOHAR.123,chr2,174108433,174109141,708,4.606629092101442,8.902999877929688,SP9,225813,moderate,3,1,nearest_tss,,,,Educational attainment,rs115330285,2e-08,18147,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SP9,8.0,0.561232499686068,False,0.6574682968428848,0.8016818689909552,0.3870935,0.04220883315177179,0.0,0.561232499686068,0.0,0.11834429343171926,0.056117730829366864,0.08516056999999999,0.009285943293389795,0.0,0.07296022495918884,0.0,0.34186876251366477
154,HAR_2780,HARsv2_2648,chr7,39184905,39185137,232,4.8209184623393275,8.902999877929688,RALA,438435,strong,4,1,nearest_tss,,,,Educational attainment (years of education),rs113205706,2e-08,22252,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,RALA,24.0,0.6111552521634318,True,0.6968774789306266,0.574377119513242,0.42117375,0.016925415657532306,0.0,0.6111552521634318,0.0,0.12543794620751278,0.040206398365926946,0.092658225,0.003723591444657107,0.0,0.07945018278124613,0.0,0.341476343799343
155,HAR_2065,HARsv2_1961,chr3,169465440,169465823,383,2.5747809139855753,8.902999877929688,TERC,299238,definitive,5,1,nearest_tss,,,,Systolic blood pressure x depressive symptoms interaction (2df test),rs1343040,3e-08,2683,"systolic blood pressure, major depressive disorder",Multi-Ancestry Genome-wide Association Study Accounting for Gene-Psychosocial Factor Interactions Identifies Novel Loci for Blood Pressure Traits.,34734193,False,,TERC,19.0,0.45314031978573904,True,0.28379845621045446,0.6764265823809513,0.700762,0.13431046796673704,0.0,0.45314031978573904,0.0,0.0510837221178818,0.0473498607666666,0.15416764,0.02954830295268215,0.0,0.05890824157214608,0.0,0.3410577674093766
156,HAR_3136,HARsv2_2989,chr9,26749667,26750013,346,2.5293441537041845,8.729999542236328,PLAA,197345,strong,4,1,nearest_tss,,,,Depressive symptoms,rs10967509,3e-09,2743,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,PLAA,8.0,0.6080147901748526,False,0.275442346164405,0.6557313472994285,0.60199125,0.15175496978696357,0.0,0.6080147901748526,0.0,0.0495796223095929,0.04590119431096,0.132438075,0.03338609335313199,0.0,0.07904192272273085,0.0,0.34034690769641573
